,ticker,cik
5771,bttr,1471727
5772,agba,1769624
5773,imbi,870826
5774,mcep,1527709
5775,vam,1703117
5776,cphc,1672909
5777,dtrc,1182737
5778,ctxr,1506251
5779,bmra,73290
5780,imh,1000298
5781,brli,1787518
5782,obas,1077618
5783,irr,1372117
5784,pixy,1675634
5785,nbo,1178841
5786,rgrx,707511
5787,gsum,1647338
5788,krbp,1792581
5789,age,1708599
5790,cosm,1474167
5791,zkin,1687451
5792,cncg,1005101
5793,hty,1396502
5794,inuv,829323
5795,bmbn,804563
5796,mne,1232863
5797,hall,819913
5798,ampy,1533924
5799,modd,1074871
5800,nbrv,1641640
5801,sync,1408278
5802,pkkw,1657642
5803,mlllf,1714562
5804,aau,1015647
5805,nhtc,912061
5806,axr,6207
5807,itrm,1659323
5808,mmlp,1176334
5809,vfl,895574
5810,jupw,1760903
5811,dogz,1707303
5812,dwsn,799165
5813,link,828146
5814,tccr,1108645
5815,ecrp,1696898
5816,cbsc,1022183
5817,wcrs,1363958
5818,brfh,1487197
5819,clps,1724542
5820,nna,1437260
5821,adxs,1100397
5822,anvs,1477845
5823,mgyr,1337068
5824,pte,1076682
5825,apcx,1070050
5826,blrx,1498403
5827,vivc,1703073
5828,brqs,1650575
5829,crawa,47307
5830,pmts,1641614
5831,gene,1166272
5832,cyap,1230524
5833,cbkm,1006830
5834,gaxy,1127993
5835,axim,1514946
5836,navb,810509
5837,botj,1275101
5838,cdelf,1611831
5839,bbi,819050
5840,fmy,1319183
5841,cvsi,1510964
5842,lgl,61004
5843,bwmy,1656501
5844,alrn,1420565
5845,ambo,1494558
5846,ccel,862692
5847,tops,1296484
5848,fusb,717806
5849,mbot,883975
5850,dtst,1419951
5851,egf,1336050
5852,ccgn,1439299
5853,cdbmf,1545634
5854,fsea,1769267
5855,asrv,707605
5856,utsi,1030471
5857,sif,90168
5858,ship,1448397
5859,dit,928465
5860,qubt,1758009
5861,byfc,1001171
5862,rcat,748268
5863,inpx,1529113
5864,kffb,1297341
5865,achv,949858
5866,irl,858707
5867,alacu,1748621
5868,nxn,885731
5869,tanh,1588084
5870,gfgy,1181749
5871,chnr,793628
5872,bcda,925741
5873,pmhg,1586454
5874,grcy,1768910
5875,bebe,1059272
5876,pbhc,1609065
5877,rskia,84112
5878,aese,1708341
5879,atnf,1690080
5880,ncra,1756180
5881,dwnx,927719
5882,fpay,1397047
5883,epwcf,1109504
5884,esp,33533
5885,trvi,1563880
5886,aihs,1711012
5887,pdsb,1472091
5888,mdjh,1741534
5889,fwp,1604924
5890,atv,1365742
5891,knwn,1074828
5892,arpo,1422142
5893,srax,1538217
5894,strm,1008586
5895,cnig,1582244
5896,vbfc,1290476
5897,eltp,1053369
5898,pt,1716338
5899,srv,1400897
5900,vcnx,1205922
5901,xtgrf,1288770
5902,ctam,18172
5903,phx,315131
5904,tatt,808439
5905,cbmb,1742089
5906,edsa,1540159
5907,fedu,1709819
5908,nxtd,1566826
5909,ithuf,1643154
5910,pyn,1181505
5911,uamy,101538
5912,mndo,1119083
5913,pfmt,1550695
5914,ncb,1454979
5915,meec,728385
5916,cdor,929545
5917,rkfl,823546
5918,cen,1576340
5919,dare,1401914
5920,crt,881787
5921,frd,39092
5922,athe,1131343
5923,hfbl,1500375
5924,sskn,1051514
5925,sgni,1023198
5926,hfen,1750106
5927,catb,1454789
5928,mkgi,1372183
5929,bbgi,1099160
5930,mvo,1371782
5931,cbli,1318641
5932,dswl,946936
5933,nulgf,1502758
5934,ppih,914122
5935,bxrx,1780097
5936,sonm,1178697
5937,cclp,1449488
5938,evk,943184
5939,sigy,1642159
5940,ior,949961
5941,hwcc,1356949
5942,hdsn,925528
5943,lmrxf,1001500
5944,smid,924719
5945,sgbx,1023994
5946,bcow,1751692
5947,shrg,1644488
5948,ldsn,1737193
5949,aehr,1040470
5950,cif,833021
5951,biol,811240
5952,dxr,27367
5953,gifi,1031623
5954,loan,1080340
5955,goed,1810140
5956,syta,1649009
5957,adxn,1574232
5958,voc,1505413
5959,sgb,315849
5960,atos,1488039
5961,rfil,740664
5962,aljj,1438731
5963,avhoq,1575969
5964,pcf,810943
5965,ogaa,1749849
5966,bwl-a,13573
5967,ntwk,1039280
5968,bbq,1021270
5969,bfgx,1741257
5970,opgn,1293818
5971,smlp,1549922
5972,pnpl,1654672
5973,msvb,1734875
5974,cvu,889348
5975,happ,1751876
5976,nwpp,1163389
5977,anda,1691936
5978,aame,8177
5979,cpix,1087294
5980,jgldf,1686000
5981,atif,1755058
5982,fgb,1392994
5983,bmmj,1715611
5984,icch,1681903
5985,kanp,1230058
5986,cety,1329606
5987,occi,1716951
5988,nm,1333172
5989,dtss,1631282
5990,slng,1043186
5991,cycc,1130166
5992,fmo,1305197
5993,meds,1382574
5994,qrhc,1442236
5995,mays,54187
5996,zcmd,1785566
5997,sint,1269026
5998,seac,1019671
5999,iehc,50292
6000,ltum,1415332
6001,clro,840715
6002,dxyn,29332
6003,hx,1702318
6004,io,866609
6005,nhld,1023844
6006,skky,1546853
6007,ttp,1526329
6008,cnsp,1729427
6009,cuii,1512927
6010,loncf,1472619
6011,jcs,22701
6012,ctrm,1720161
6013,ibtn,1379329
6014,iccc,811641
6015,wwin,1657045
6016,snss,1061027
6017,cnttq,1652499
6018,tphs,724742
6019,pulm,1574235
6020,pfie,1289636
6021,ptpi,1815903
6022,rail,1320854
6023,gure,885462
6024,pmcb,1157075
6025,ughl,1621199
6026,lode,1120970
6027,rwlk,1607962
6028,hnrg,788965
6029,gdsi,1011662
6030,aker,1321834
6031,quik,882508
6032,indo,1757840
6033,myo,1369290
6034,suic,1394108
6035,rand,81955
6036,cpsh,814676
6037,bsfc,1730773
6038,laab,1584480
6039,btcy,1630113
6040,sngx,812796
6041,rscf,1103090
6042,hgsh,1158420
6043,mfv,856128
6044,chkaq,895126
6045,volt,103872
6046,cjjd,1413263
6047,airi,1009891
6048,sonn,1106838
6049,falc,922521
6050,huge,1771885
6051,rivu,1079282
6052,hpr,1725526
6053,fbva,1596123
6054,pnbk,1098146
6055,ggrou,1489874
6056,nrrwf,1680637
6057,lixt,1335105
6058,sprt,1104855
6059,wtt,878828
6060,crcuf,868822
6061,life,1339970
6062,hcbc,1044676
6063,astc,1001907
6064,slgg,1621672
6065,auvi,1811109
6066,numd,1543637
6067,esea,1341170
6068,ptbs,925173
6069,aacg,1420529
6070,bkti,2186
6071,abio,907654
6072,stbi,1166362
6073,ornc,1098996
6074,chnd,1434674
6075,cspi,356037
6076,otel,1288359
6077,glxz,13156
6078,eyes,1266806
6079,tectp,1766526
6080,clhrf,813639
6081,cpta,1571329
6082,prt,1724009
6083,prpo,1043961
6084,mtex,1056358
6085,ovtz,1107280
6086,daio,351998
6087,gtbp,109657
6088,kspn,795212
6089,tpcs,1328792
6090,hvbc,1594555
6091,acor,1008848
6092,nsfdf,1009922
6093,leat,1456189
6094,imrn,1660046
6095,edtk,1782309
6096,rdgl,1449349
6097,jroof,1602380
6098,virc,751365
6099,zest,1437491
6100,odii,1781405
6101,usws,1670349
6102,aiki,12239
6103,cscw,1747661
6104,pnckf,877019
6105,iid,1395627
6106,tgen,1537435
6107,self,1031235
6108,ppsi,1449792
6109,pzg,1629210
6110,znrg,1568875
6111,bhat,1759136
6112,cthr,1015155
6113,emhtf,1768225
6114,salm,1050606
6115,newa,1678022
6116,njmc,1030192
6117,vyst,1308027
6118,bvxv,1611747
6119,ffhl,1381074
6120,buks,15847
6121,vtnr,890447
6122,dss,771999
6123,tblt,1668370
6124,uwhr,898171
6125,opnt,1385508
6126,wisa,1682149
6127,lemif,1542731
6128,aamc,1555074
6129,idwm,1463833
6130,soho,1301236
6131,prfx,1801834
6132,ppbn,1031233
6133,gxsff,1299865
6134,btcs,1436229
6135,irix,1006045
6136,auto,1023364
6137,rkda,1469443
6138,bdl,12040
6139,ipdn,1546296
6140,emgcq,1494448
6141,gwhp,1598308
6142,neos,1467652
6143,zgsi,1574186
6144,mfh,1527762
6145,crtd,1357671
6146,gcty,1630430
6147,ahc,1413898
6148,nes,1403853
6149,pgcg,1462047
6150,pred,1382943
6151,cca,1092896
6152,tayd,96536
6153,cnnb,1787005
6154,nsrcf,1302084
6155,gnrv,1418489
6156,blgo,880242
6157,tglo,1066684
6158,odyy,1626644
6159,visl,1565228
6160,tlrs,1288750
6161,gigm,1105101
6162,simp,1274032
6163,mtc,1742518
6164,pbla,1029125
6165,sqft,1080657
6166,ktra,1498382
6167,nnvc,1379006
6168,twgl,1763329
6169,sume,1396633
6170,nyv,1454981
6171,gtim,825324
6172,sfef,86759
6173,xpl,917225
6174,slgd,88000
6175,jill,1687932
6176,clsn,749647
6177,cga,857949
6178,cuba,880406
6179,phcf,1729089
6180,sfrx,1106213
6181,vino,1559998
6182,nanx,883107
6183,olb,1314196
6184,ante,1413745
6185,nmtc,1500198
6186,mots,1686850
6187,agtx,1603345
6188,oblg,746210
6189,aezs,1113423
6190,taug,1142790
6191,apwc,1026980
6192,clev,1414382
6193,grf,850027
6194,aey,874292
6195,esoa,1357971
6196,srmc,100625
6197,kequ,55529
6198,ftmr,1382231
6199,sypr,864240
6200,avlnf,1362898
6201,nom,899782
6202,inm,1728328
6203,fsi,1069394
6204,aemd,882291
6205,cann,1477009
6206,lmfa,1640384
6207,osbk,1076691
6208,nby,1389545
6209,celp,1587246
6210,pbsv,1304161
6211,trmt,1708405
6212,bzm,1169029
6213,xeri,1481504
6214,ptzh,1627469
6215,dxf,1499494
6216,cnbx,1343009
6217,vtsi,1085243
6218,glbz,890066
6219,nrt,72633
6220,drvd,1629606
6221,hnckf,1336364
6222,sxtc,1723980
6223,siocf,1524326
6224,mhe,901824
6225,sumr,1314772
6226,mlnd,1544227
6227,ltbr,1084554
6228,when,943535
6229,phcg,1351573
6230,wvvi,838875
6231,prka,1297937
6232,scx,93676
6233,sctc,1577445
6234,lyl,1682241
6235,stmh,1697834
6236,mhpc,1277998
6237,osn,1485538
6238,mpad,65759
6239,btn,946454
6240,clbs,320017
6241,lbao,1586452
6242,tptw,1661039
6243,mbcq,1617291
6244,lepx,1617351
6245,kitl,1608092
6246,cfoo,1310630
6247,gnwsf,1454263
6248,acer,1069308
6249,arao,1083922
6250,clwd,743758
6251,jctcf,885307
6252,chmd,1211211
6253,plag,1117057
6254,fgpr,922358
6255,hfbk,1484737
6256,canf,1536196
6257,prsi,79661
6258,hgld,1551206
6259,pvl,1520048
6260,alim,1267602
6261,cnfr,1502292
6262,silo,1514183
6263,pati,1616741
6264,ndra,1681682
6265,aitx,1498148
6266,sofo,1029744
6267,sdrlf,1737706
6268,ears,1601936
6269,pmd,806517
6270,gryn,1443388
6271,tlfa,909724
6272,qnto,1391933
6273,igxt,1098880
6274,bhtg,1590383
6275,cvvuf,1023109
6276,arth,1537561
6277,bkyi,1019034
6278,csu,1043000
6279,gbbt,1647705
6280,eyeg,1372514
6281,hson,1210708
6282,nsec,865058
6283,invo,1417926
6284,adtx,1726711
6285,sycrf,1358164
6286,htgm,1169987
6287,mdgs,1618500
6288,prkr,914139
6289,bdrex,1745846
6290,mlyf,1801762
6291,tltff,923883
6292,nvcn,1399708
6293,vkin,1102432
6294,rebl,1532158
6295,hoth,1711786
6296,gvp,944480
6297,uuraf,1495651
6298,pktx,1128189
6299,fdct,1722731
6300,heol,1371451
6301,wvfc,910679
6302,gpft,1205181
6303,ormnf,1458057
6304,inno,1281845
6305,ribt,1063537
6306,hrrb,1379368
6307,srre,1083490
6308,mind,926423
6309,cvv,766792
6310,adil,1513525
6311,budz,1393772
6312,dofsq,949039
6313,alrt,1087022
6314,pvct,315545
6315,gnbt,1059784
6316,loacu,1743858
6317,msbc,1169483
6318,mdly,1611110
6319,agnpf,1642178
6320,adom,1563568
6321,imte,1668438
6322,glgi,1088413
6323,dlti,1420368
6324,plyn,1612851
6325,bnso,846546
6326,cetx,1435064
6327,plin,1735556
6328,rihc,1423586
6329,ndp,1547158
6330,wgmcf,1680962
6331,pmpg,1301838
6332,rmcf,1616262
6333,cei,1309082
6334,ccur,749038
6335,pbmlf,1319150
6336,occ,1000230
6337,spyr,829325
6338,vicp,1468639
6339,dvcr,919956
6340,ndvn,1659183
6341,xelb,1083220
6342,unam,100716
6343,mtp,1643918
6344,shldq,1310067
6345,whlr,1527541
6346,ifmk,1681941
6347,ptix,1022899
6348,bhv,1169034
6349,avepy,1446189
6350,pshg,1481241
6351,kiq,1161814
6352,fsrl,1172102
6353,fami,1701261
6354,yayo,1691077
6355,oreaf,1321992
6356,cwrk,1515139
6357,kmph,1434647
6358,azrx,1604191
6359,mobq,1084267
6360,chci,1299969
6361,beob,1480170
6362,crmz,315958
6363,amsu,1142801
6364,sgrp,1004989
6365,acan,1508348
6366,gyro,1589061
6367,blbx,1567900
6368,ausi,826253
6369,cfdb,1651987
6370,evol,1052054
6371,enzn,727510
6372,hannf,1123267
6373,cbnt,1421636
6374,sfet,1725332
6375,jakk,1009829
6376,rcmt,700841
6377,reli,1812727
6378,nspr,1433607
6379,senr,1576197
6380,pwvi,933972
6381,koss,56701
6382,bsrc,1371128
6383,ipwr,1507957
6384,alds,1755101
6385,clnn,1822791
6386,mxrof,1116548
6387,cleu,1775085
6388,dlpn,1282224
6389,mven,894871
6390,mmtif,1085921
6391,acez,1499684
6392,isns,943034
6393,whlm,1013706
6394,chhe,1309057
6395,vaso,839087
6396,aqsp,1391135
6397,grwc,1448558
6398,clad,1501958
6399,moxc,1516805
6400,icd,1537028
6401,rbcn,1410172
6402,svbl,1031093
6403,omqs,278165
6404,slrx,1615219
6405,eawd,1563298
6406,kgkg,1802546
6407,syhbf,1541190
6408,husn,1687542
6409,bixt,1445815
6410,hsto,1383701
6411,blcm,1358403
6412,cphi,1106644
6413,hsdt,1610853
6414,yten,1121702
6415,scnd,87802
6416,grck,1630176
6417,pcfp,1632053
6418,eqs,878932
6419,sfor,1285543
6420,mymx,927761
6421,bntt,1501268
6422,taop,1552670
6423,jrjc,1297830
6424,qbio,1596062
6425,ampg,1518461
6426,ttcm,1389067
6427,trtc,1451512
6428,crwe,1103833
6429,hcdi,1784567
6430,wstrf,1621906
6431,yuanf,1417370
6432,jva,1007019
6433,ctek,1011432
6434,ivfh,312257
6435,rsls,1371217
6436,drrsf,1421570
6437,petv,1512922
6438,mhtx,1099132
6439,tenx,34956
6440,sqbg,1648428
6441,spcb,1291855
6442,eltk,1024672
6443,cvr,19871
6444,tigcf,1387473
6445,entx,1638097
6446,cohn,1270436
6447,xito,1651932
6448,rsrv,83350
6449,cpah,1236997
6450,iptk,1067873
6451,msn,32621
6452,hbis,1489588
6453,axas,867665
6454,snrg,1652539
6455,gril,1701756
6456,btzi,1525852
6457,ftlf,1374328
6458,jshg,1475430
6459,pers,1521168
6460,ttnp,910267
6461,dbs,1383054
6462,snca,1357459
6463,bsqr,1054721
6464,inis,1038277
6465,iht,82473
6466,carv,1016178
6467,njv,1454980
6468,asdn,1425203
6469,bgi,1179821
6470,oilff,1755068
6471,xbio,1534525
6472,tmbxf,1072772
6473,peye,867840
6474,eldn,1404281
6475,bcii,1084370
6476,vplm,1410738
6477,moaey,1449617
6478,mdia,1784254
6479,chfs,1506492
6480,pxs,1640043
6481,fgco,1377167
6482,gtmay,1163560
6483,sglb,788611
6484,hjli,1661053
6485,tbba,1751700
6486,pfin,75340
6487,glbs,1499780
6488,ggo,1635193
6489,inbp,1016504
6490,bimi,1213660
6491,winr,1708410
6492,knit,1696195
6493,ncpl,1414767
6494,qtmm,1403570
6495,zpas,1635748
6496,svt,89140
6497,tarsf,1409036
6498,sgma,915358
6499,uslg,1536394
6500,hfus,1482554
6501,tgiff,1706145
6502,stly,797465
6503,cgol,1759352
6504,nviv,1292519
6505,smit,922612
6506,atmo,1679426
6507,paxh,1350156
6508,live,1045742
6509,asti,1350102
6510,usdr,1638911
6511,mjne,1456857
6512,ahpi,874710
6513,matn,908259
6514,rmed,1716621
6515,grcaf,1393435
6516,bbig,1717556
6517,itp,1358190
6518,mrin,1389002
6519,ssbp,1716188
6520,thmo,811212
6521,worx,1674227
6522,tait,942126
6523,jsda,1083522
6524,cyan,768408
6525,trux,1578019
6526,nsys,722313
6527,tlgt,352998
6528,cryo,1468679
6529,crtg,1375195
6530,icon,857737
6531,vrme,1104038
6532,ghmp,1464865
6533,bimt,1678848
6534,ford,38264
6535,clsh,1522222
6536,imac,1729944
6537,creg,721693
6538,rlby,34285
6539,job,40570
6540,mnkkq,1567892
6541,wafu,1716770
6542,whlt,1025771
6543,bkor,1398006
6544,dcnpf,1527587
6545,tat,1092289
6546,efoi,924168
6547,dfco,725394
6548,iknx,1083301
6549,clabf,1640152
6550,reto,1687277
6551,aturf,1515251
6552,bpth,1133818
6553,yvr,884247
6554,ainc,1604738
6555,tapp,1407343
6556,piac,845385
6557,intwf,1526890
6558,brsf,1662382
6559,hrth,45919
6560,pctl,1119897
6561,phio,1533040
6562,mxe,863900
6563,amih,1300524
6564,sdpi,1600422
6565,fbsi,912967
6566,apeuf,1582284
6567,cpmd,1081938
6568,tkat,1491487
6569,anldf,1519469
6570,wddd,1961
6571,ivst,1735012
6572,agol,1533030
6573,ryes,1424864
6574,hiho,1026785
6575,blyq,1591565
6576,flylf,1403749
6577,hdvy,1141788
6578,erkh,1769725
6579,exeo,1528760
6580,qmci,1101433
6581,naov,1326706
6582,npn,1454978
6583,payd,1017655
6584,xtlb,1023549
6585,mmnd,1088638
6586,urlof,1115672
6587,snoa,1367083
6588,pwco,733337
6589,ckx,352955
6590,duot,1396536
6591,venv,1692981
6592,else,351789
6593,any,1591956
6594,fgf,1591890
6595,lxrp,1348362
6596,pubc,1575858
6597,nvdef,1398713
6598,cbds,1360442
6599,cmxc,1493712
6600,chcr,22872
6601,nrgmf,1643715
6602,rcrt,1462223
6603,garwf,1403870
6604,iqst,1527702
6605,gbcs,727346
6606,vrvr,1536089
6607,allm,1549145
6608,rave,718332
6609,snmp,1362705
6610,spnd,867038
6611,ktel,845819
6612,trt,732026
6613,hitc,1584693
6614,crex,1356093
6615,nvfy,1473334
6616,bspk,1409197
6617,sntw,1619096
6618,poai,1446159
6619,artl,1621221
6620,gpox,1673475
6621,iaic,803578
6622,gporq,874499
6623,sckt,944075
6624,denr,1435387
6625,safo,1789192
6626,idxg,1054102
6627,abcp,20639
6628,hmmr,1539680
6629,lvrlf,1168981
6630,bkucf,1463978
6631,llit,1474627
6632,opxs,1397016
6633,ntec,1638381
6634,wscrf,795800
6635,jcdaf,1095747
6636,fdlb,910492
6637,gzcc,1267612
6638,fugi,1336277
6639,sino,1422892
6640,elvg,1741489
6641,nugs,1290504
6642,uuu,102109
6643,swgi,1626696
6644,edry,1731388
6645,eqtrf,1635729
6646,gtii,356590
6647,bntc,1808898
6648,ssnt,1236275
6649,ancn,1534248
6650,obtx,1730869
6651,rvra,1737204
6652,airo,1105542
6653,inti,1042418
6654,bnet,875729
6655,acfn,880984
6656,hybt,1086303
6657,ecrd,1552743
6658,mxc,66418
6659,rwrdp,1652350
6660,valpq,314808
6661,tsoi,1419051
6662,staf,1499717
6663,tomdf,1645260
6664,fmfg,1698022
6665,smdm,923601
6666,gads,711665
6667,vnue,1376804
6668,mslp,1415684
6669,bdr,1000683
6670,dysl,30831
6671,tgc,1001614
6672,lhil,1723187
6673,hlrtf,1418149
6674,grnf,1492448
6675,dxlg,813298
6676,leds,1333822
6677,tkls,1429393
6678,syte,1096934
6679,myt,1543268
6680,isig,875355
6681,strr,707388
6682,fotb,1099668
6683,prsey,1437736
6684,nlbs,1563463
6685,acy,1036848
6686,east,1534708
6687,alpe,1023298
6688,suwn,806592
6689,trpxy,1611746
6690,rcon,1442620
6691,voni,1693690
6692,dse,1603998
6693,artw,7623
6694,cfok,1047446
6695,hrbr,899394
6696,brrn,1397795
6697,iinx,1528308
6698,reac,1520528
6699,bnvif,1647866
6700,surg,1392694
6701,frfr,1622408
6702,otivf,1021604
6703,zxaiy,1506756
6704,hhse,1069680
6705,dynt,720875
6706,lbsr,1172178
6707,ilal,1657214
6708,tsri,98338
6709,inlx,1081745
6710,cgix,1349929
6711,hewa,754813
6712,usrm,1388319
6713,vcor,1627041
6714,clci,1658304
6715,mlrkf,1409680
6716,ams,744825
6717,husa,1156041
6718,ervff,1023023
6719,grmm,1662574
6720,nahd,1485029
6721,zyrx,1558740
6722,pqeff,1561180
6723,nptx,1615999
6724,qtrrf,1339688
6725,pfho,1138476
6726,snde,1326089
6727,ggthf,1127307
6728,tlcc,1590695
6729,oxbr,1584831
6730,ethof,1482753
6731,lbuy,1643721
6732,rgbd,812149
6733,nris,1603793
6734,wrpsf,1482436
6735,celz,1187953
6736,omps,1103640
6737,govx,832489
6738,fssn,1487931
6739,tbtc,1090396
6740,bxng,1632323
6741,blilf,1703253
6742,wmllf,1077640
6743,axnvf,1682948
6744,blin,1378590
6745,plrtf,1639142
6746,awx,1061069
6747,xlrm,1138608
6748,itnrf,1293977
6749,brst,764897
6750,eqmef,1792554
6751,useg,101594
6752,bmnm,1275477
6753,brn,10048
6754,syn,894158
6755,nvnt,1282980
6756,clwt,1026662
6757,iwsy,941685
6758,sprs,747540
6759,qhyg,1423723
6760,shvlf,1301713
6761,hmg,311817
6762,avmr,1676163
6763,rlm,1718903
6764,adru,1169717
6765,crzy,1005119
6766,ptnyf,1819074
6767,obln,1427570
6768,empr,887396
6769,kbph,1164888
6770,ssok,1559157
6771,qegy,1295961
6772,nuro,1289850
6773,libff,1689231
6774,embi,1516551
6775,pgol,1080448
6776,cbbt,1453099
6777,argc,1698702
6778,prpcf,1545224
6779,amct,1626556
6780,tssi,1320760
6781,vism,1082733
6782,vxel,1623590
6783,owpc,1622244
6784,gblx,1165320
6785,mysz,1211805
6786,clri,1362516
6787,jksm,860543
6788,gsfi,1437476
6789,ensv,319458
6790,tmbr,1504167
6791,cblaq,910612
6792,esbs,1358254
6793,srna,1482541
6794,cosg,1706509
6795,brmt,1658880
6796,bstg,1563665
6797,mdrr,1654595
6798,tyht,1300734
6799,ctib,1042187
6800,rmhb,1670869
6801,axref,1175596
6802,osat,1058307
6803,aurx,1091596
6804,lvvv,1421289
6805,pstv,1095981
6806,sipn,1128252
6807,gbr,105744
6808,opvs,1571636
6809,rcg,919567
6810,hcmc,844856
6811,bgavf,1500620
6812,ksbi,912764
6813,fflo,1543652
6814,ophc,1288855
6815,mmtrs,66496
6816,gpla,1095146
6817,chkr,1524769
6818,dynr,1111741
6819,mosy,890394
6820,bqst,1568628
6821,bosc,1005516
6822,dkmr,1379043
6823,gtll,932021
6824,ygyi,1569329
6825,vrty,1418115
6826,tikk,96885
6827,clow,1619227
6828,anav,1491829
6829,srsg,1434737
6830,alxef,1603519
6831,snny,1571398
6832,nrom,709005
6833,ivdn,1190370
6834,mcoa,1078799
6835,igpk,1002771
6836,ndyn,1819663
6837,zyjt,1442101
6838,cbai,1289496
6839,elre,1438461
6840,digaf,1369128
6841,exdw,1634293
6842,empm,1478682
6843,vive,879682
6844,crvw,1377149
6845,ssy,96793
6846,zphyf,1613979
6847,wsft,1393781
6848,micr,819689
6849,miti,802257
6850,luvu,1374567
6851,tofb,730349
6852,nrbt,1388180
6853,aehl,1470683
6854,nnup,888981
6855,grusf,1463000
6856,ccyc,1681769
6857,bdic,1586495
6858,nukk,1592782
6859,vaucf,1723047
6860,lgmh,1464192
6861,tvlf,1175158
6862,altd,1664127
6863,arcw,826326
6864,nbgv,726293
6865,jan,862861
6866,giga,719274
6867,dtgi,1014052
6868,bvtef,1271580
6869,cmot,1346346
6870,clts,1165639
6871,adad,1593204
6872,wksp,1096275
6873,lbcc,1629261
6874,emed,1715819
6875,atcc,1372954
6876,ucle,1543623
6877,evgi,710782
6878,hwis,1578505
6879,cbev,1020186
6880,ipsi,1591913
6881,thmg,711034
6882,envb,890821
6883,xdsl,825322
6884,iaalf,1450894
6885,hpto,1021435
6886,rmes,1358654
6887,vfrm,1669400
6888,tcco,96699
6889,pvnc,1134982
6890,inrd,719494
6891,kbsf,1546383
6892,smme,1301991
6893,cavr,1461679
6894,mtsl,1025561
6895,myhi,1507181
6896,cnfn,1352952
6897,abmt,1385799
6898,igen,1393540
6899,ngtf,1593001
6900,fqfc,819690
6901,mtr,313364
6902,dsny,1099369
6903,abmc,896747
6904,imun,1559356
6905,clnh,1479681
6906,admt,849401
6907,qurt,1549631
6908,snes,1680378
6909,mdex,1318268
6910,bnkl,1508381
6911,rssv,1572384
6912,smkg,900475
6913,bittf,1028357
6914,scia,830616
6915,icct,1408057
6916,swisf,1771755
6917,pbio,830656
6918,amar,1014763
6919,etfm,867028
6920,mexgf,1609436
6921,amhg,1805024
6922,unex,1700844
6923,marps,62362
6924,tglty,1510178
6925,qsep,1103795
6926,areb,1648087
6927,fzmd,319016
6928,swet,1828914
6929,nvsgf,1415758
6930,zyqg,1790368
6931,ntn,748592
6932,dgdm,1409999
6933,blnc,1632121
6934,grlb,1581545
6935,hxbm,831749
6936,clok,1022505
6937,fwav,1652958
6938,sing,1443611
6939,intv,1520118
6940,wcui,1516887
6941,abcff,1284237
6942,siaf,1488419
6943,vynd,1745078
6944,mage,1515317
6945,potn,1746563
6946,egmcf,1199392
6947,inqd,1572565
6948,dwog,869495
6949,efsh,1599407
6950,lctc,1493137
6951,mjhi,1789330
6952,penc,891417
6953,nphc,1119643
6954,neblq,1458891
6955,wdlf,1281984
6956,pxhi,1271075
6957,bfnh,1310488
6958,pvnnf,1627480
6959,cpwr,827099
6960,enrt,1346022
6961,vtlr,1714024
6962,rgmp,1716324
6963,wect,1409175
6964,gwti,1572386
6965,ltre,1002037
6966,dhcc,844887
6967,cbdy,1586554
6968,obcn,789318
6969,relv,768710
6970,icotf,1421642
6971,fnam,884363
6972,ferl,1122742
6973,gjcu,1781726
6974,nihk,1084475
6975,sstt,1349810
6976,vrssf,1701963
6977,msrt,1589149
6978,ftgi,831378
6979,gnolf,1261002
6980,mmmm,66600
6981,ecia,930775
6982,clubq,1281774
6983,ibal,781902
6984,rhe,1004724
6985,yewb,1548240
6986,hwke,1750777
6987,dpdw,1110607
6988,trnx,1353487
6989,avoi,1342936
6990,axxa,1789383
6991,csjt,1451797
6992,nwcn,934796
6993,sedo,1661600
6994,vide,758743
6995,mtlqu,40730
6996,mfbp,1094738
6997,bdco,793306
6998,exnn,1726744
6999,snnaf,1160191
7000,fxby,1068897
7001,repcf,1205059
7002,vldi,1100644
7003,warm,1399352
7004,trck,1045942
7005,umewf,1114936
7006,hschf,1653031
7007,atds,1068689
7008,hcgs,1102358
7009,zicx,1465311
7010,avcrf,1355736
7011,gspe,1341726
7012,cbgl,1413488
7013,phot,1161582
7014,grst,792935
7015,novc,1025953
7016,kiry,711477
7017,vspc,1270200
7018,bwmg,1166708
7019,vyey,700764
7020,tcff,1648636
7021,iwsh,1279715
7022,cloq,1437517
7023,sbfm,1402328
7024,vrscf,1422669
7025,duuo,1635136
7026,ammj,945617
7027,sdttu,1509228
7028,riii,1574910
7029,gcfff,863678
7030,cdycf,1303936
7031,srgz,1401835
7032,bicx,1443863
7033,pcyn,812306
7034,nxen,1625288
7035,sndd,1353406
7036,find,1089061
7037,yusg,1306035
7038,peer,1355839
7039,qsmg,1627554
7040,dxief,1323838
7041,roytl,1538822
7042,acur,786947
7043,janl,1133062
7044,qron,1689084
7045,aasp,930245
7046,vbio,1438943
7047,lsmg,1319643
7048,genh,1527102
7049,gein,1683131
7050,ntwn,1353538
7051,zdpy,1279620
7052,jupgf,1684688
7053,sgmd,919175
7054,cngt,1304741
7055,seii,819926
7056,thct,1404935
7057,updc,836937
7058,vihd,1676580
7059,rviv,1718500
7060,rpnrf,1833089
7061,gahc,1138724
7062,rzzn,1659559
7063,dgwr,1637866
7064,smrn,1469207
7065,icnb,1350073
