,ticker,cik
6979,bhv,1169034
6980,vplm,1410738
6981,rave,718332
6982,occ,1000230
6983,tgiff,1706145
6984,iinx,1528308
6985,prfx,1801834
6986,ipdn,1546296
6987,bicx,1443863
6988,mind,926423
6989,icd,1537028
6990,sgrp,1004989
6991,jva,1007019
6992,mjne,1456857
6993,bkyi,1019034
6994,mobq,1084267
6995,pvct,315545
6996,msbc,1169483
6997,sqbg,1648428
6998,nsfdf,1009922
6999,tapp,1407343
7000,cvv,766792
7001,cenbf,1653821
7002,msrt,1589149
7003,dpsi,1505611
7004,nubc,1281189
7005,fcti,1714379
7006,phio,1533040
7007,tait,942126
7008,vive,879682
7009,cnfr,1502292
7010,shldq,1310067
7011,wgmcf,1680962
7012,ilal,1657214
7013,rivu,1079282
7014,avmr,1676163
7015,stly,797465
7016,imrn,1660046
7017,epgg,1501862
7018,arao,1083922
7019,artl,1621221
7020,reto,1687277
7021,mdia,1784254
7022,pshg,1481241
7023,yuanf,1417370
7024,blcm,1358403
7025,nby,1389545
7026,rihc,1423586
7027,axas,867665
7028,hx,1702318
7029,rgbd,812149
7030,gbr,105744
7031,eyeg,1372514
7032,oakv,1865429
7033,ctek,1011432
7034,nuwe,1506492
7035,cohn,1270436
7036,spcb,1291855
7037,gnwsf,1454263
7038,cnbx,1343009
7039,gbny,1823365
7040,eqs,878932
7041,acan,1508348
7042,snrg,1652539
7043,fflo,1543652
7044,bkucf,1463978
7045,hnckf,1336364
7046,pali,1357459
7047,rsls,1427570
7048,whlm,1013706
7049,tpia,1763329
7050,qegy,1295961
7051,tlrs,1288750
7052,pmedf,1868079
7053,mtp,1643918
7054,msn,32621
7055,ctgl,1498067
7056,clsh,1522222
7057,wscrf,795800
7058,blbx,1567900
7059,fsrl,1172102
7060,moaey,1449617
7061,cvr,19871
7062,gpft,1205181
7063,ggo,1635193
7064,nrrwf,1680637
7065,edtk,1782309
7066,acfn,880984
7067,vicp,1468639
7068,gpox,1673475
7069,cfdb,1651987
7070,tbba,1751700
7071,sumr,1314772
7072,cetx,1435064
7073,dfco,725394
7074,nsys,722313
7075,kitl,1608092
7076,husn,1687542
7077,crvw,1377149
7078,brll,1631463
7079,inm,1728328
7080,dvcr,919956
7081,nvnt,1282980
7082,tigcf,1387473
7083,grwc,1448558
7084,hjgp,1421819
7085,gwhp,1598308
7086,ckx,352955
7087,vyst,1308027
7088,shrg,1644488
7089,cblaq,910612
7090,nviv,1292519
7091,oilff,1755068
7092,ttnp,910267
7093,jrjc,1297830
7094,mgti,1001601
7095,yvr,884247
7096,denr,1435387
7097,hgyn,1324759
7098,rsrv,83350
7099,trxa,1437750
7100,mymx,927761
7101,fbsi,912967
7102,arraf,1562519
7103,hannf,1123267
7104,qbio,1596062
7105,lmrmf,1588837
7106,gmpw,1064722
7107,pers,1521168
7108,csjt,1451797
7109,dusyf,1551887
7110,unam,100716
7111,tmbxf,1072772
7112,sdpi,1600422
7113,caww,721447
7114,pmcb,1157075
7115,lyl,1682241
7116,lmfa,1640384
7117,icct,1408057
7118,knit,1696195
7119,srre,1083490
7120,rbcn,1410172
7121,bntt,1501268
7122,gdsi,1011662
7123,silo,1514183
7124,vrpx,1708331
7125,gwti,1572386
7126,ngtf,1593001
7127,peye,867840
7128,mysz,1211805
7129,pxhi,1271075
7130,imhc,1349706
7131,nlbs,1563463
7132,dtgi,1014052
7133,brn,10048
7134,dbs,1383054
7135,pfin,75340
7136,gjcu,1781726
7137,efoi,924168
7138,cryo,1468679
7139,hbis,1489588
7140,qtmm,1403570
7141,sxtc,1723980
7142,blnc,1632121
7143,bmnm,1275477
7144,grom,1662574
7145,mxe,863900
7146,ormnf,1458057
7147,uslg,1536394
7148,snes,1680378
7149,usdr,1638911
7150,arth,1537561
7151,ughb,1552743
7152,dsgt,1413909
7153,svt,89140
7154,rton,1580262
7155,sgma,915358
7156,gril,1701756
7157,sfrx,1106213
7158,dynt,720875
7159,bosc,1005516
7160,uuu,102109
7161,nvdef,1398713
7162,mdrr,1654595
7163,biio,1575420
7164,surg,1392694
7165,gspe,1341726
7166,rmed,1716621
7167,mxc,66418
7168,payd,1017655
7169,husa,1156041
7170,plrtf,1639142
7171,clwd,743758
7172,trt,732026
7173,tsri,98338
7174,naov,1326706
7175,useg,101594
7176,gyro,1589061
7177,sowg,1490161
7178,smit,922612
7179,ucle,1543623
7180,updc,836937
7181,mmex,1440799
7182,grusf,1463000
7183,sing,1443611
7184,hlbyl,1286964
7185,aturf,1515251
7186,ughl,1621199
7187,xtlb,1023549
7188,axxa,1789383
7189,nugs,1290504
7190,axref,1175596
7191,bimt,1678848
7192,tomdf,1645260
7193,hyex,1630176
7194,nmex,1415744
7195,nvfy,1473334
7196,trux,1578019
7197,bdrex,1745846
7198,lvrlf,1168981
7199,blyq,1591565
7200,newh,1371128
7201,syte,1096934
7202,cgolf,1759352
7203,vrvr,1536089
7204,alds,1755101
7205,kbph,1164888
7206,sode,1726286
7207,jan,862861
7208,bcii,1084370
7209,sodi,91668
7210,irns,723269
7211,mdly,1611110
7212,laab,1584480
7213,jctg,1610607
7214,clwt,1026662
7215,crwe,1103833
7216,ssy,96793
7217,bdr,1000683
7218,else,351789
7219,rhe,1004724
7220,cyan,768408
7221,lismf,1643715
7222,betrf,1464165
7223,ccbc,1365794
7224,mjhi,1789330
7225,dysl,30831
7226,piac,845385
7227,apeuf,1582284
7228,kgkg,1802546
7229,gdmk,1725911
7230,ensv,319458
7231,ltgj,1445175
7232,zxaiy,1506756
7233,gbbt,1647705
7234,opvs,1571636
7235,gtmay,1163560
7236,mhtx,1099132
7237,arat,1566243
7238,inqd,1572565
7239,gbcs,727346
7240,awx,1061069
7241,tbtc,1090396
7242,tofb,730349
7243,ophc,1288855
7244,artw,7623
7245,xbio,1534525
7246,fdct,1722731
7247,kbsf,1546383
7248,vism,1082733
7249,worx,1674227
7250,find,1089061
7251,mtsl,1025561
7252,hmg,311817
7253,nrom,709005
7254,ams,744825
7255,hitc,1584693
7256,esbs,1358254
7257,dkmr,1379043
7258,lbcmf,1580110
7259,hiho,1026785
7260,janl,1133062
7261,bthe,1473579
7262,ntec,1638381
7263,cmxc,1493712
7264,oxbr,1584831
7265,mxrof,1116548
7266,dynr,1111741
7267,acy,1036848
7268,sprcy,1611746
7269,erkh,1769725
7270,gblx,1165320
7271,nihk,1084475
7272,rmes,1358654
7273,afdg,1486297
7274,dsny,1099369
7275,taug,1142790
7276,winr,1708410
7277,spyr,829325
7278,qurt,1549631
7279,senr,1576197
7280,xlrm,1138608
7281,strr,707388
7282,mdex,1318268
7283,koan,897078
7284,garwf,1403870
7285,fdlb,910492
7286,gzcc,1267612
7287,qmci,1101433
7288,rebl,1532158
7289,gads,711665
7290,ahpi,874710
7291,psycf,1527587
7292,argc,1698702
7293,exdi,1552189
7294,srna,1482541
7295,gmer,1454742
7296,ocln,1419793
7297,bvtef,1271580
7298,zpas,1635748
7299,flylf,1403749
7300,rdga,812152
7301,clok,1022505
7302,hhse,1069680
7303,mfbp,1094738
7304,axnvf,1682948
7305,isig,875355
7306,iaalf,1450894
7307,swisf,1771755
7308,agnpf,1642178
7309,pmpg,1301838
7310,fmfg,1698022
7311,clri,1362516
7312,ways,860131
7313,snoa,1367083
7314,pwco,733337
7315,sgmd,919175
7316,jpotf,1061612
7317,rcg,919567
7318,icotf,1421642
7319,pfho,1138476
7320,gluc,1420108
7321,otivf,1021604
7322,kgnr,1593773
7323,urlof,1115672
7324,sprs,747540
7325,maxd,1353499
7326,reac,1520528
7327,gfoo,1510518
7328,snny,1571398
7329,lvvv,1421289
7330,mexgf,1609436
7331,ornc,1098996
7332,smdm,923601
7333,lfap,1510247
7334,amct,1626556
7335,bxng,1632323
7336,vnue,1376804
7337,acur,786947
7338,glfh,1574676
7339,ammj,945617
7340,fjhl,850971
7341,cbds,1360442
7342,fgco,1377167
7343,dhcc,844887
7344,wrpsf,1482436
7345,inkw,1585380
7346,cbdy,1586554
7347,ggthf,1127307
7348,anav,1491829
7349,ivst,1735012
7350,rlby,34285
7351,bwmg,1166708
7352,fssn,1487931
7353,ogaa,1749849
7354,chhe,1309057
7355,cnfn,1352952
7356,iwsy,941685
7357,apop,1671502
7358,nuro,1289850
7359,clci,1658304
7360,apqt,1669778
7361,tgcb,1815632
7362,zyrx,1558740
7363,opxs,1397016
7364,smkg,900475
7365,hfus,1482554
7366,btim,1622231
7367,pgid,1061164
7368,ryes,1424864
7369,nnup,888981
7370,tcnt,1602143
7371,inlx,1081745
7372,aehl,1470683
7373,bstg,1563665
7374,blilf,1703253
7375,nxmr,1088005
7376,pbio,830656
7377,scia,830616
7378,tptw,1661039
7379,spnd,867038
7380,kool,1855255
7381,cvat,1376793
7382,itnrf,1293977
7383,pctl,1119897
7384,ivfh,312257
7385,fdit,1593184
7386,eqmef,1792554
7387,whlt,1025771
7388,rwrdp,1652350
7389,qhyg,1423723
7390,rlm,1718903
7391,adru,1169717
7392,crzy,1005119
7393,bant,1704795
7394,lbuy,1643721
7395,fzmd,319016
7396,vyey,700764
7397,altd,1664127
7398,efsh,1599407
7399,avcrf,1355736
7400,airo,1105542
7401,mtr,313364
7402,ibal,781902
7403,repcf,1205059
7404,abcff,1284237
7405,hschf,1653031
7406,kalo,1389034
7407,suwn,806592
7408,owpc,1622244
7409,abcp,20639
7410,mmtrs,66496
7411,numd,1543637
7412,tkls,1429393
7413,fdmsf,1668987
7414,mlrkf,1409680
7415,rviv,1718500
7416,sipn,1128252
7417,ksbi,912764
7418,tarsf,1409036
7419,gegp,1081188
7420,snnaf,1160191
7421,hybt,1086303
7422,rmhb,1670869
7423,notr,1784440
7424,nptx,1615999
7425,lbsr,1172178
7426,tikk,96885
7427,empm,1478682
7428,hcyt,1591165
7429,vbio,1438943
7430,fomc,867028
7431,prsey,1437736
7432,henc,1324736
7433,blpg,1416697
7434,abqq,1605331
7435,ilhmf,1522142
7436,enrt,1346022
7437,alpe,1023298
7438,nrbt,1388180
7439,bxxy,1680689
7440,alkm,1522165
7441,ecia,930775
7442,zphyf,1613979
7443,tppm,1692068
7444,xsnx,1039466
7445,abmt,1385799
7446,lctc,1493137
7447,pacv,882800
7448,pnpl,1654672
7449,pcst,1406434
7450,exnn,1726744
7451,mcujf,1133519
7452,elra,1402371
7453,vaso,839087
7454,rgmp,1716324
7455,giga,719274
7456,nris,1603793
7457,chnd,1434674
7458,cbai,1289496
7459,ltre,1002037
7460,excl,1786119
7461,igen,1393540
7462,brmt,1658880
7463,yewb,1548240
7464,fecof,849997
7465,clow,1619227
7466,nbio,1622057
7467,inrd,719494
7468,lhil,1723187
7469,alxef,1603519
7470,ndyn,1819663
7471,ctib,1042187
7472,micr,819689
7473,nbgv,726293
7474,admt,849401
7475,bittf,1028357
7476,ygyi,1569329
7477,shvlf,1301713
7478,nmlsf,1689231
7479,grst,792935
7480,ewll,1550020
7481,qsep,1103795
7482,cmot,1346346
7483,aurx,1091596
7484,ptnyf,1819074
7485,exeo,1528760
7486,spup,1563227
7487,tkxhf,1598773
7488,marps,62362
7489,neca,1373853
7490,duuo,1635136
7491,bnkl,1508381
7492,vfrm,1669400
7493,tssi,1320760
7494,umhl,1317839
7495,cdycf,1303936
7496,phbi,1435181
7497,amih,1300524
7498,grmc,59860
7499,wolv,1424404
7500,trlff,1698370
7501,alye,946822
7502,jshg,1475430
7503,dpdw,1110607
7504,mmnd,1088638
7505,hewa,754813
7506,ectm,1487798
7507,byoc,1386049
7508,sedo,1661600
7509,gtch,1471781
7510,vldi,1100644
7511,kpay,1494162
7512,amhg,1805024
7513,ivdn,1190370
7514,canb,1509957
7515,ammx,1776048
7516,crftf,1832761
7517,towtf,1579026
7518,aasp,930245
7519,smme,1301991
7520,csli,1806015
7521,wizd,1162896
7522,vrdr,1506929
7523,vide,758743
7524,sscr,1473287
7525,myhi,1507181
7526,milc,1358656
7527,qprc,824416
7528,nwyu,1372184
7529,dpww,1559172
7530,qnta,1691430
7531,mage,1515317
7532,areb,1648087
7533,elre,1438461
7534,qsmg,1627554
7535,sndd,1353406
7536,whzt,1537058
7537,vtlr,1714024
7538,brsf,1662382
7539,ioni,1580490
7540,pvnc,1134982
7541,jksm,860543
7542,ciig,1841338
7543,snbh,1358633
7544,gthp,924515
7545,ssok,1559157
7546,prcx,1572384
7547,gsfi,1437476
7548,thmg,711034
7549,icnb,1350073
7550,prpi,1395445
7551,icco,1103310
7552,unex,1700844
7553,tglty,1510178
7554,srsg,1434737
7555,hpto,1021435
7556,fnam,884363
7557,fxby,1068897
7558,riii,1574910
7559,zdpy,1279620
7560,tcco,96699
7561,jrss,1597892
7562,veii,1417664
7563,atds,1068689
7564,hxbm,831749
7565,hcgs,1102358
7566,bnvif,1647866
7567,rnva,931059
7568,dwog,869495
7569,ctdt,1435163
7570,bbbt,1409999
7571,fwav,1652958
7572,hmny,1040792
7573,penc,891417
7574,scon,895665
7575,spin,1066764
7576,mmmm,66600
7577,msyn,1693687
7578,mlfb,1308569
7579,imci,884650
7580,puge,1540615
7581,idfb,1530739
7582,nwcn,934796
7583,pssr,225628
7584,bqst,1568628
7585,sits,1468978
7586,pgol,1080448
7587,egmcf,1199392
7588,amty,945828
7589,chcr,22872
7590,cbnt,1421636
7591,relv,768710
7592,mmnt,1653876
7593,wcui,1516887
7594,avlp,1537169
7595,qron,1689084
7596,qian,1499684
7597,usrm,1388319
7598,cngt,1304741
7599,phot,1161582
7600,bdco,793306
7601,sgsi,1413891
7602,cmgo,1346655
7603,brvo,1444839
7604,flxt,925660
7605,gahc,1138724
7606,mnvn,1284452
7607,trnx,1353487
7608,xnda,1624985
7609,lclp,1604930
7610,gxsff,1299865
7611,bgavf,1500620
7612,siml,1399306
7613,vxel,1623590
7614,vspc,1270200
7615,both,894560
7616,pvnnf,1627480
7617,poyn,1617431
7618,afpw,1108046
7619,ifny,822746
7620,ferl,1122742
7621,tapm,1647170
7622,vaucf,1723047
7623,isco,1355790
7624,babb,1123596
7625,ipcif,1474835
7626,gsrx,1381240
7627,sdttu,1509228
7628,digaf,1369128
7629,hgtxu,862022
7630,tkoi,1094084
7631,wsco,1473490
7632,bbls,1368637
7633,clubq,1281774
7634,afhif,1539894
7635,sgbi,1104280
7636,wddd,1961
7637,gultu,1565146
7638,usaq,856984
7639,peer,1355839
7640,mojo,1414953
7641,siaf,1488419
7642,mrjt,1458023
7643,iwsh,1279715
7644,soli,1750384
7645,cbgl,1413488
7646,femff,1066130
7647,dxief,1323838
7648,lrdc,1442492
7649,tnlx,99106
7650,nimu,720762
7651,gcfff,863678
7652,ilcc,1470550
7653,rmsl,1412126
7654,ntrr,1512886
7655,amnl,8328
7656,cyca,1383088
7657,gftx,1338929
7658,roytl,1538822
7659,ahnr,1304409
7660,bspk,1409197
7661,nvsgf,1415758
7662,livc,1108630
7663,stcc,1555972
7664,unxp,1751707
7665,qzmrf,811522
7666,roag,1058330
7667,clts,1165639
7668,unir,1172706
7669,sitoq,1157817
7670,sklv,1731911
7671,owcp,1431934
7672,leai,1561880
7673,royl,1694617
7674,fulo,1092570
7675,afom,1286459
7676,arsn,1624517
7677,jupgf,1684688
7678,rgus,922330
7679,sign,1317833
7680,vyco,1424768
7681,boty,1407704
7682,novc,1025953
7683,mxsg,1355677
7684,chyl,805729
7685,fugi,1336277
7686,kays,1530746
7687,igpk,1002771
7688,rasp,1582249
7689,seii,819926
7690,obcn,789318
7691,ehvvf,1653606
7692,tegy,1383394
7693,zicx,1465311
7694,basx,1109189
7695,plsi,1493212
7696,bzyr,724445
7697,lsmg,1319643
7698,rahgf,1611852
7699,mmmw,1117228
7700,anfif,1552448
7701,ngld,1605481
7702,nvgt,1089297
7703,frfr,1622408
7704,vmhg,895287
7705,srmx,841533
7706,czni,1381871
7707,vprb,1376231
7708,tpii,852447
7709,brgo,1431074
7710,srgz,1401835
7711,rgin,1412659
7712,gcan,1695473
7713,smgi,1426506
7714,wcvc,1551906
7715,dloc,1407878
7716,begi,1483646
7717,digp,1502966
7718,avoi,1342936
7719,chgi,1284450
7720,fifg,1648903
7721,lgmh,1464192
7722,nxen,1625288
7723,zyjt,1442101
7724,lmdcf,1177167
7725,saml,1530163
7726,nspx,1421204
7727,pglo,1492617
7728,gtxo,1375793
7729,mghcf,1020825
7730,scgy,1276531
7731,gfmh,820771
7732,cpwr,827099
7733,isgn,727634
7734,mghl,1162283
7735,evcc,1284454
7736,rspi,849636
7737,ccob,1456802
7738,yusg,1306035
7739,mtpp,1658521
7740,nauh,1399855
7741,lkai,831355
7742,fcic,730669
7743,tikrf,1117095
7744,thti,1375686
7745,whsi,1443089
7746,ambs,1424812
7747,fqfc,819690
7748,btdg,725929
7749,stsn,1398488
7750,gdet,1727535
7751,kwbt,1159275
7752,wegyf,1008112
7753,cynxf,1726317
7754,lvbx,1473654
7755,blis,1703625
7756,wtcg,924396
7757,mves,1109067
7758,cctc,1445109
7759,nahd,1485029
7760,tumif,1191832
7761,pgas,1558465
7762,mydx,1582341
7763,fstj,1525306
7764,nugl,1096768
7765,pcyn,812306
7766,dlcr,1614466
7767,tghi,225211
7768,frtm,1589361
7769,lfer,1579010
7770,mntr,1599117
7771,borny,1490366
7772,emed,1715819
7773,ptam,1431880
7774,twoh,1494413
7775,abvn,1607450
7776,zzll,1365357
7777,plyn,1612851
7778,andr,6494
7779,vsym,1075857
7780,amsu,1142801
7781,pzoo,1533427
7782,wewa,1616156
7783,dgwr,1637866
7784,ciit,1557798
7785,ghst,1121795
7786,mdit,75439
7787,csui,1680132
7788,vynd,1745078
7789,jmkj,1624140
7790,omtk,1404804
7791,etck,1128353
7792,prtt,1493526
7793,itox,1290658
7794,vbhi,1490054
7795,tnrg,1524872
7796,gntof,1346917
7797,asft,1651992
7798,paxh,1350156
7799,kiry,711477
7800,abmc,896747
7801,gntw,1511820
7802,vrscf,1422669
7803,usnu,1089815
7804,imun,1559356
7805,corg,837342
7806,wtnw,1713909
7807,emax,1008653
7808,grve,918573
7809,skas,1128281
7810,frzt,1485074
7811,cpmd,1081938
7812,mtwd,32567
7813,crxm,772320
7814,acmc,934543
7815,apsi,1553264
7816,imgl,1578523
7817,gltc,1403676
7818,endv,1528172
7819,fles,1438901
7820,gsih,1239188
7821,gnal,1398137
7822,icld,1128725
7823,mfco,716688
7824,hwke,1750777
7825,fdoc,1459188
7826,tcri,1481443
7827,abwn,1537258
7828,thct,1404935
7829,imnpq,1208261
7830,sdon,892832
7831,rlly,1452872
7832,avrn,1552164
7833,glae,1014111
7834,ftws,1582919
7835,avni,1113313
7836,drem,1518336
7837,prhl,1030916
7838,imahf,1405663
7839,blgi,1575345
7840,vrtc,773318
7841,blxx,1428389
7842,clcn,1394638
7843,tmgi,1434601
7844,avpmf,1445467
7845,mssv,1760026
7846,grhi,894501
7847,jadg,1518171
7848,clth,1411036
7849,abilf,1652866
7850,gkin,1509786
7851,imii,1416090
7852,altx,775057
7853,admg,1171008
7854,blab,1803977
7855,dbrm,1164256
7856,usbl,764630
7857,cyap,1230524
7858,rcmw,1797956
7859,hhhef,825171
7860,dvlp,1736865
7861,nuvg,1671132
7862,wscc,924095
7863,jrvs,1556801
7864,dclt,1321828
7865,fdbl,1414043
7866,sfiv,1550737
7867,elst,752294
7868,ciix,1459482
7869,hsta,1813603
7870,itdn,51011
7871,cppxf,852747
7872,wwsg,1342792
7873,xall,1581220
7874,aita,1527675
7875,esmc,862668
7876,srco,318299
7877,neik,1082027
7878,rdco,1515275
7879,ircc,1373690
7880,coil,1482075
7881,sbes,1572840
7882,cdix,811222
7883,mccx,1535079
7884,tdnt,1421907
7885,lrdg,1569568
7886,potn,1746563
7887,vbix,797542
7888,atin,1591387
7889,unrg,1116734
7890,brrn,1397795
7891,rgseq,1425565
7892,cwnof,1145898
7893,prle,928953
7894,qtgi,1074663
7895,vrus,1430523
7896,adyx,1054274
7897,cdti,949428
7898,trxo,1287900
7899,fccn,1131903
7900,gbux,1169138
7901,atrx,737207
7902,adsv,927454
7903,equr,1563536
7904,tkci,1567503
7905,cntfy,1316317
7906,cdxi,1544238
7907,aghc,885074
7908,brtxq,1505497
7909,fsnr,1089319
7910,canx,1112985
7911,ptco,1609258
7912,obmp,1362703
7913,aegg,843212
7914,leon,1391723
7915,ttsi,1552358
7916,gbhl,1142488
7917,esnc,1140310
7918,psww,1587476
7919,franq,1399935
7920,bdpt,1575142
7921,fmhs,1811999
7922,nhmd,1409446
7923,byin,1333519
7924,txso,1506742
7925,etst,1538495
7926,lith,1396054
7927,evio,715788
7928,qtxb,820608
7929,flcx,1609988
7930,agtk,1040850
7931,aoxy,352991
7932,gmolq,1275229
7933,brti,1456212
7934,asre,1231339
7935,mtlk,1098462
7936,dbmm,1127475
7937,qpwr,1310527
7938,jfil,1517389
7939,alda,1062506
7940,zeno,1458581
7941,igsc,1288195
7942,mapt,1697935
7943,wesc,1368275
7944,btfl,1842031
7945,gtvi,1263364
7946,cnabq,1436161
7947,dgji,1456787
7948,abce,1300938
7949,scrh,831489
7950,tqlb,1822529
7951,kred,1527355
7952,tmll,1065734
7953,cviaq,1722287
7954,amaz,1375618
7955,sfhi,1539551
7956,chuc,1134765
7957,gthr,1017110
7958,hlwd,1422768
7959,srus,1761540
7960,apld,1144879
7961,skvi,1085277
7962,ntpy,1689490
7963,mdfzf,1603961
7964,cybf,1522787
7965,gbpt,1527844
7966,webb,1011901
7967,ntcxf,1464623
7968,mdwk,1295514
7969,crgs,1063197
7970,onci,1300867
7971,sphs,1563855
7972,vibi,1576724
7973,slch,1077319
7974,shnl,1422296
7975,nuvi,1410708
7976,spgx,1500305
7977,gmvp,1629205
7978,retc,1627611
7979,acca,1001463
7980,ucbb,1516079
7981,papa,1757067
7982,axpwq,1028153
7983,seci,925661
7984,txhg,1133798
7985,ottv,1479000
7986,ctbo,1550518
7987,kgji,1089531
7988,spowf,1227282
7989,essi,1490873
7990,ybao,822997
7991,prop,1434110
7992,dtii,1533357
7993,arrt,1530425
7994,boxs,1487718
7995,sset,1561686
7996,gwsn,1592603
7997,stqn,847942
7998,grso,1104265
7999,bisa,918545
8000,zimcf,1124160
8001,etni,1449447
8002,asnb,1011060
8003,hstc,797564
8004,syne,1375063
8005,wtkn,1456453
8006,gpiw,1550053
8007,eoss,1651958
8008,evtn,1043894
8009,gigl,1381435
8010,aiko,1405660
8011,pacqf,1485922
8012,encr,1495536
8013,asck,1492091
8014,logx,1603494
8015,cbbt,1453099
8016,gxxm,1681556
8017,lgyv,1616788
8018,krbf,1342219
8019,strz,1043156
8020,cbkcq,883943
8021,rcha,1504389
8022,rkos,1339205
8023,vcbdq,1636509
8024,kdce,1049011
8025,emrn,1178377
8026,rbzhf,1752108
8027,ppcb,1517681
8028,medd,1370804
8029,logq,768216
8030,lwlw,723533
8031,euenf,1278465
8032,ygtyf,1709563
8033,imtl,1110648
8034,lqwc,1060888
8035,adgo,869531
8036,imth,1331612
8037,hher,1402453
8038,cirx,813716
8039,qban,1427644
8040,rzzn,1659559
8041,corx,1742550
8042,exnt,1083706
8043,ezcl,1497251
8044,ansu,1168663
8045,mgpc,921560
8046,nsav,1432176
8047,gzic,1286648
8048,cshef,908256
8049,cwss,1385329
8050,yumaq,1672326
8051,mblv,1343460
8052,mdin,1045707
8053,chno,1530874
8054,mjtv,1543272
8055,twer,1349437
8056,vape,1455819
8057,destq,896985
8058,aqui,1863976
8059,hmpq,1602929
8060,cxcq,1073489
8061,bcrd,1496690
8062,bdgy,1567771
8063,msmy,1157509
8064,mfst,1522704
8065,pveg,1163612
8066,icnn,1423325
8067,fteg,932265
8068,zmdc,1363343
8069,rlbd,1084133
8070,dbub,1076784
8071,cpfh,944696
8072,ecox,1144169
8073,asnt,1585755
8074,biqif,1486299
8075,gyst,1510524
8076,muss,723733
8077,dlyt,1125699
8078,wlbaq,106455
8079,olmm,1615942
8080,scgx,1277575
8081,tvog,1098343
8082,pgai,81157
8083,ngrp,1503161
8084,ecdd,811868
8085,vend,1526689
8086,medh,1393901
8087,phbr,1407573
8088,xspt,1628104
8089,plyz,1334589
8090,coglf,1061288
8091,dthr,1586372
8092,dpsm,1556753
8093,gmev,1382112
8094,devv,1555995
8095,pnat,1501257
8096,masn,1486452
8097,nrtsf,1409916
8098,glye,931799
8099,infx,1076310
8100,cstc,1837774
8101,cxus,1355559
8102,kync,1724293
8103,gnolf,1261002
8104,aggg,1691906
8105,pbaj,745543
8106,etah,1437822
8107,rdar,1384365
8108,bncm,1384939
8109,hlty,1654588
8110,geth,1428765
8111,vtnl,1641751
8112,dirv,1441769
8113,ecxj,1823635
8114,vtxb,1373467
8115,aept,1715688
8116,dnax,1419995
8117,pgec,790179
8118,cbdl,1776073
8119,stth,1496818
8120,sirc,1756704
8121,gpls,1374584
8122,hraa,1514443
8123,bvtk,1449574
8124,smrn,1469207
8125,bixt,1445815
8126,wmlpq,1412347
8127,iorg,1295560
8128,couv,1450307
8129,tgrr,1593470
8130,ictv,1076522
8131,fwlaf,1499573
8132,pxpp,1660839
8133,clnv,1391426
8134,ndtp,1329944
8135,stsc,1368761
8136,ubia,1500242
8137,frli,1223533
8138,sirr,1523526
8139,wodi,704366
8140,dsox,1143238
8141,mniz,1532926
8142,hpmm,1664038
8143,ungs,1448695
8144,uneq,1572317
8145,bkit,1556416
8146,tron,1847513
8147,ptsc,836564
8148,arst,1498122
8149,nbdr,1091418
8150,ltsc,1108891
8151,freef,1325159
8152,fvrg,1091983
8153,bmmcf,1212787
8154,bpol,1562201
8155,ahad,1609880
8156,hkeb,1350421
8157,glph,1513403
8158,gteh,1591157
8159,legx,1423579
8160,lvpa,831378
8161,rivx,1702541
8162,nann,1685570
8163,ural,1405227
8164,epxy,1428816
8165,potg,1403674
8166,prlx,1388410
8167,cbdc,1632053
8168,bngi,1327238
8169,spdl,1403802
8170,conc,790273
8171,beag,1557668
8172,cnna,1368620
8173,orgh,1054476
8174,ccre,1083848
8175,ooil,1567802
8176,appb,1607549
8177,mrt,1616314
8178,soph,1840706
8179,grouy,1437710
8180,fxlv,1788717
8181,doit,1847573
8182,madl,1052354
8183,cncl,1130889
8184,rmgf,1847458
8185,lspr,1859007
8186,rgac,1846348
8187,beer,1758951
8188,irme,1839133
8189,gjs,1356284
8190,vtex,1793663
8191,auth,1666054
8192,alin-pa,1382298
8193,aet,1122304
8194,ampo,1554054
8195,mdlx,1536577
8196,segr,1587205
8197,dnad,1850272
8198,kth,1283464
8199,clbr,1847064
8200,glta,1852767
8201,aoix,1544400
8202,boja,1630132
8203,sldx,1827620
8204,gigw,1600347
8205,gsbyp,1815414
8206,ethe,1725210
8207,fxb,1353611
8208,ceai,1795938
8209,mcg,1846510
8210,prif-pa,1554625
8211,nsal,1506042
8212,tony,1735532
8213,aace,1848084
8214,dole,1857475
8215,swss,1838000
8216,hrdg,1816978
8217,gamb,1839799
8218,hcma,1845368
8219,scit,1803487
8220,sacq,1845734
8221,oz,1807046
8222,cndb,1851961
8223,bigz,1836057
8224,dray,1852771
8225,cccp,1696411
8226,sgol,1450923
8227,rllt,1663038
8228,atip,1815849
8229,pond,1842430
8230,inf,1522807
8231,apcp,1846847
8232,distu,1818605
8233,nstd,1835814
8234,sdec,1734669
8235,tcpg,1842311
8236,gral,1699031
8237,ttre,1846468
8238,sntg,1810467
8239,ackit,1790121
8240,ktn,1283337
8241,bbox,849547
8242,eti-p,1427437
8243,cedax,1722837
8244,dwac,1849635
8245,slvr,1842644
8246,act,1823529
8247,you,1856314
8248,onfa,1541165
8249,fstn,1850010
8250,gpco,1841209
8251,gwii,1850487
8252,glue,1826457
8253,oacc,1845036
8254,fb,1326801
8255,clic,1843983
8256,vit,1855261
8257,gaegf,1810254
8258,intm,1835104
8259,shmy,1766267
8260,crbu,1619856
8261,gbnk,1324410
